time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,precipitation,rain,weather_code
2024-05-13T10:00,29.2,57,19.8,913.8,98,3.0,21.6,0.0,0.0,3
2024-05-13T11:00,30.7,50,19.0,913.4,99,7.4,23.4,0.0,0.0,3
2024-05-13T12:00,31.5,47,18.9,912.4,97,10.1,25.6,0.0,0.0,3
2024-05-13T13:00,32.4,44,18.6,911.6,100,10.2,26.3,0.0,0.0,3
2024-05-13T14:00,32.7,42,18.3,910.4,28,10.9,25.6,0.0,0.0,1
2024-05-13T15:00,32.3,43,18.2,909.6,81,10.1,25.2,0.0,0.0,3
2024-05-13T16:00,30.0,50,18.5,909.5,63,15.5,29.2,0.2,0.2,51
2024-05-13T17:00,29.0,51,17.9,909.6,60,9.7,29.9,0.0,0.0,2
2024-05-13T18:00,28.9,51,17.7,910.9,97,8.2,12.2,0.0,0.0,3
2024-05-13T19:00,26.7,63,18.9,911.6,99,10.7,16.2,0.0,0.0,3
2024-05-13T20:00,25.6,68,19.2,911.7,91,9.2,20.2,0.0,0.0,3
2024-05-13T21:00,24.7,71,19.1,912.0,68,6.2,14.4,0.0,0.0,2
2024-05-13T22:00,24.0,77,19.7,912.0,80,1.8,9.4,0.0,0.0,3
2024-05-13T23:00,23.8,76,19.4,911.7,55,8.0,13.3,0.0,0.0,2
2024-05-14T00:00,23.4,79,19.5,911.4,46,6.1,12.6,0.0,0.0,1
2024-05-14T01:00,22.8,82,19.6,910.9,95,8.4,13.3,0.0,0.0,3
2024-05-14T02:00,22.5,85,19.8,909.9,100,9.7,16.2,0.0,0.0,3
2024-05-14T03:00,22.1,87,19.9,909.6,100,3.6,15.5,0.0,0.0,3
2024-05-14T04:00,22.0,88,20.0,910.1,98,2.5,5.8,0.0,0.0,3
2024-05-14T05:00,21.6,91,20.0,910.5,100,5.4,8.6,0.0,0.0,3
2024-05-14T06:00,22.9,86,20.4,911.6,99,8.4,14.0,0.0,0.0,3
2024-05-14T07:00,24.6,78,20.6,912.4,96,5.7,13.0,0.0,0.0,3
2024-05-14T08:00,26.3,69,20.3,913.1,100,7.0,16.9,0.0,0.0,3
2024-05-14T09:00,27.7,64,20.3,913.6,100,5.2,17.6,0.0,0.0,3
2024-05-14T10:00,27.6,65,20.5,913.4,23,5.1,23.8,0.0,0.0,1
2024-05-14T11:00,29.2,62,21.1,913.5,95,1.8,25.9,0.1,0.1,51
2024-05-14T12:00,29.0,60,20.4,912.5,100,2.3,20.2,0.4,0.4,51
2024-05-14T13:00,24.4,85,21.7,911.2,99,2.9,18.0,10.6,10.6,65
2024-05-14T14:00,24.8,77,20.5,910.4,99,6.5,16.2,3.9,3.9,63
2024-05-14T15:00,24.2,80,20.6,910.0,83,8.0,20.9,0.3,0.3,51
2024-05-14T16:00,25.1,75,20.4,910.3,91,7.5,18.7,0.1,0.1,51
2024-05-14T17:00,25.5,73,20.4,911.0,100,6.9,18.4,0.0,0.0,3
2024-05-14T18:00,26.4,65,19.4,911.6,97,9.7,16.6,0.1,0.1,51
2024-05-14T19:00,25.4,74,20.4,911.6,93,8.4,15.1,0.0,0.0,3
2024-05-14T20:00,25.3,74,20.3,912.5,100,6.2,13.0,0.0,0.0,3
2024-05-14T21:00,25.8,74,20.8,913.0,100,8.1,13.3,0.0,0.0,3
2024-05-14T22:00,25.1,81,21.6,912.7,99,7.8,13.7,0.6,0.6,53
2024-05-14T23:00,24.9,83,21.7,912.4,43,10.0,15.1,0.1,0.1,51
2024-05-15T00:00,24.0,87,21.7,911.7,57,10.0,16.9,0.1,0.1,51
2024-05-15T01:00,23.4,90,21.7,910.9,100,9.0,16.6,0.0,0.0,3
2024-05-15T02:00,22.8,91,21.3,911.0,100,10.2,16.9,0.0,0.0,3
2024-05-15T03:00,22.3,90,20.6,910.6,88,5.8,16.9,0.0,0.0,3
2024-05-15T04:00,21.6,90,19.9,911.4,24,8.1,23.4,0.0,0.0,1
2024-05-15T05:00,21.2,92,19.8,911.3,94,5.9,11.9,0.0,0.0,3
2024-05-15T06:00,22.5,83,19.4,911.9,67,4.5,13.3,0.0,0.0,2
2024-05-15T07:00,24.1,77,19.9,913.1,81,6.0,13.0,0.0,0.0,3
2024-05-15T08:00,25.9,68,19.7,914.3,62,8.7,20.5,0.0,0.0,2
2024-05-15T09:00,27.7,62,19.8,914.5,70,7.3,20.2,0.0,0.0,2
2024-05-15T10:00,29.2,56,19.5,914.1,26,7.2,23.4,0.0,0.0,1
2024-05-15T11:00,30.3,52,19.5,913.5,37,9.3,24.1,0.0,0.0,1
2024-05-15T12:00,31.0,50,19.3,912.6,8,11.9,26.6,0.0,0.0,0
2024-05-15T13:00,31.8,46,18.8,911.6,11,12.5,28.4,0.0,0.0,0
2024-05-15T14:00,32.2,45,18.7,911.1,19,12.0,28.1,0.0,0.0,0
2024-05-15T15:00,32.0,44,18.3,910.2,47,12.6,26.6,0.0,0.0,1
2024-05-15T16:00,28.0,60,19.4,910.3,100,14.0,30.2,0.9,0.9,53
2024-05-15T17:00,28.5,56,18.9,910.6,100,6.2,26.6,0.0,0.0,3
2024-05-15T18:00,26.3,64,19.0,911.5,83,18.7,31.0,0.0,0.0,3
2024-05-15T19:00,24.6,71,19.0,911.6,100,14.1,32.8,0.0,0.0,3
2024-05-15T20:00,24.9,69,18.9,912.2,100,11.5,22.7,0.0,0.0,3
2024-05-15T21:00,25.2,69,19.0,912.8,100,13.7,21.6,0.0,0.0,3
2024-05-15T22:00,24.8,69,18.7,913.3,100,15.7,25.9,0.0,0.0,3
2024-05-15T23:00,24.2,74,19.3,913.7,100,12.1,26.3,0.0,0.0,3
2024-05-16T00:00,23.3,79,19.4,912.7,100,11.1,19.4,0.0,0.0,3
2024-05-16T01:00,22.5,86,20.0,911.8,100,8.9,18.7,0.0,0.0,3
2024-05-16T02:00,22.4,89,20.5,911.3,98,7.3,14.0,0.0,0.0,3
2024-05-16T03:00,22.0,92,20.7,911.0,89,6.0,11.2,0.0,0.0,3
2024-05-16T04:00,21.6,96,20.9,910.7,100,4.4,9.4,0.0,0.0,3
2024-05-16T05:00,21.3,97,20.8,911.1,100,4.3,6.8,0.0,0.0,3
2024-05-16T06:00,22.4,94,21.4,912.5,98,6.5,11.2,0.0,0.0,3
2024-05-16T07:00,23.5,88,21.5,913.2,100,8.6,17.3,0.0,0.0,3
2024-05-16T08:00,24.7,79,20.8,913.6,100,6.1,17.6,0.0,0.0,3
2024-05-16T09:00,25.0,77,20.6,914.2,100,5.0,16.2,0.0,0.0,3
2024-05-16T10:00,25.8,72,20.3,914.4,100,3.8,14.0,0.0,0.0,3
2024-05-16T11:00,26.9,63,19.3,913.8,100,2.7,14.4,0.1,0.1,51
2024-05-16T12:00,27.2,60,18.6,913.4,100,5.5,15.8,0.0,0.0,3
2024-05-16T13:00,25.7,68,19.2,912.2,100,7.9,15.8,0.1,0.1,51
2024-05-16T14:00,25.9,71,20.3,911.0,100,9.0,20.9,0.3,0.3,51
2024-05-16T15:00,26.3,69,20.0,910.7,100,6.2,20.2,0.0,0.0,3
2024-05-16T16:00,25.8,67,19.1,910.3,100,5.1,15.5,0.0,0.0,3
2024-05-16T17:00,25.8,65,18.8,910.4,100,5.8,14.0,0.0,0.0,3
2024-05-16T18:00,26.8,60,18.4,910.4,100,7.3,13.3,0.0,0.0,3
2024-05-16T19:00,26.2,63,18.6,910.9,100,10.0,14.8,0.0,0.0,3
2024-05-16T20:00,25.9,68,19.6,911.8,100,12.8,22.0,0.0,0.0,3
2024-05-16T21:00,25.0,75,20.2,912.6,100,7.9,20.9,0.0,0.0,3
2024-05-16T22:00,23.9,80,20.3,912.6,100,7.1,13.0,0.0,0.0,3
2024-05-16T23:00,22.3,89,20.4,912.5,100,9.5,15.1,2.3,2.3,61
2024-05-17T00:00,22.2,93,20.9,911.5,99,4.3,16.2,0.2,0.2,51
2024-05-17T01:00,20.9,96,20.3,911.1,100,13.4,24.5,1.9,1.9,61
2024-05-17T02:00,21.2,93,20.1,909.8,100,6.1,22.3,2.6,2.6,63
2024-05-17T03:00,21.5,93,20.4,909.6,100,4.7,10.4,0.4,0.4,51
2024-05-17T04:00,21.6,94,20.6,910.1,100,3.4,9.7,0.0,0.0,3
2024-05-17T05:00,21.6,95,20.7,910.6,97,3.6,6.1,0.0,0.0,3
2024-05-17T06:00,23.0,90,21.3,911.3,100,10.5,16.2,0.0,0.0,3
2024-05-17T07:00,24.1,86,21.6,911.9,100,12.0,24.5,0.0,0.0,3
2024-05-17T08:00,25.3,70,19.3,912.8,100,14.1,27.7,0.4,0.4,51
2024-05-17T09:00,24.7,79,20.8,913.1,100,9.9,27.7,0.6,0.6,53
2024-05-17T10:00,25.1,78,21.1,912.5,100,9.4,21.6,0.2,0.2,51
2024-05-17T11:00,27.1,68,20.7,912.2,100,6.2,22.3,0.1,0.1,51
2024-05-17T12:00,28.4,62,20.5,911.6,100,2.9,20.2,0.0,0.0,3
2024-05-17T13:00,29.1,60,20.5,910.6,100,3.6,18.0,0.0,0.0,3
2024-05-17T14:00,29.3,57,20.0,909.5,100,2.9,18.0,0.0,0.0,3
2024-05-17T15:00,28.9,57,19.5,908.6,100,0.8,14.4,0.0,0.0,3
2024-05-17T16:00,23.2,87,20.9,909.2,100,14.3,33.1,7.9,7.9,65
2024-05-17T17:00,23.6,88,21.5,909.3,100,6.9,26.6,0.5,0.5,53
2024-05-17T18:00,23.8,83,20.8,910.2,99,6.2,12.2,0.2,0.2,51
2024-05-17T19:00,23.4,88,21.3,910.7,100,5.2,11.5,0.0,0.0,3
2024-05-17T20:00,23.5,90,21.7,911.0,100,3.3,8.6,0.0,0.0,3
2024-05-17T21:00,22.9,94,22.0,911.4,100,4.8,7.2,0.0,0.0,3
2024-05-17T22:00,22.9,94,21.9,911.6,100,5.4,10.8,0.0,0.0,3
2024-05-17T23:00,22.8,95,22.0,911.3,100,5.4,9.0,0.0,0.0,3
2024-05-18T00:00,22.5,96,21.8,910.6,100,4.0,8.6,0.0,0.0,3
2024-05-18T01:00,22.0,98,21.7,910.0,100,5.1,8.6,0.0,0.0,3
2024-05-18T02:00,21.7,99,21.5,909.2,100,4.5,9.7,0.0,0.0,3
2024-05-18T03:00,21.3,99,21.1,908.7,100,4.0,8.3,0.0,0.0,3
2024-05-18T04:00,21.6,97,21.1,908.9,100,1.8,5.4,0.0,0.0,3
2024-05-18T05:00,21.1,98,20.9,909.2,100,3.3,4.7,0.0,0.0,3
2024-05-18T06:00,22.6,98,22.3,909.5,100,2.5,4.0,0.0,0.0,3
2024-05-18T07:00,23.7,92,22.4,910.8,100,1.8,10.4,0.1,0.1,51
2024-05-18T08:00,25.1,85,22.4,911.3,100,2.2,14.8,0.1,0.1,51
2024-05-18T09:00,26.5,76,21.9,911.6,100,1.5,16.6,0.1,0.1,51
2024-05-18T10:00,27.8,69,21.6,911.4,100,1.5,16.6,0.1,0.1,51
2024-05-18T11:00,28.6,64,21.2,910.9,100,1.8,16.9,0.2,0.2,51
2024-05-18T12:00,29.3,59,20.4,909.5,100,1.5,15.1,0.1,0.1,51
2024-05-18T13:00,25.9,75,21.1,908.0,100,10.5,20.2,3.0,3.0,63
2024-05-18T14:00,24.7,79,20.8,907.7,100,7.2,26.6,2.6,2.6,63
2024-05-18T15:00,24.4,84,21.5,907.2,100,17.8,33.5,1.7,1.7,61
2024-05-18T16:00,24.4,82,21.2,907.2,100,9.8,32.8,0.4,0.4,51
2024-05-18T17:00,22.4,94,21.3,907.8,100,8.0,23.4,9.3,9.3,65
2024-05-18T18:00,25.4,73,20.1,908.3,100,6.5,17.3,0.0,0.0,3
2024-05-18T19:00,24.8,78,20.8,909.0,100,3.5,10.1,0.0,0.0,3
2024-05-18T20:00,24.2,83,21.1,909.7,100,4.7,5.8,0.1,0.1,51
2024-05-18T21:00,23.2,88,21.1,909.5,100,3.7,14.0,0.2,0.2,51
2024-05-18T22:00,22.6,93,21.5,909.8,100,3.3,7.2,0.1,0.1,51
2024-05-18T23:00,22.1,92,20.7,909.9,100,8.2,13.3,1.4,1.4,61
2024-05-19T00:00,21.8,95,21.0,909.1,100,6.5,16.2,0.9,0.9,53
2024-05-19T01:00,21.7,97,21.1,908.5,100,4.0,15.5,0.5,0.5,53
2024-05-19T02:00,21.7,96,21.0,907.3,100,2.3,7.6,0.2,0.2,51
2024-05-19T03:00,21.6,96,20.9,906.9,100,0.4,6.1,0.0,0.0,3
2024-05-19T04:00,21.7,96,21.0,907.3,100,1.6,4.7,0.1,0.1,51
2024-05-19T05:00,21.5,95,20.7,908.2,100,5.1,8.3,0.9,0.9,53
2024-05-19T06:00,22.4,97,21.9,908.2,100,3.9,6.1,0.0,0.0,3
2024-05-19T07:00,23.7,88,21.6,909.6,100,4.5,12.2,0.0,0.0,3
2024-05-19T08:00,25.0,82,21.7,910.6,100,5.1,15.1,0.1,0.1,51
2024-05-19T09:00,26.1,75,21.4,910.6,100,5.2,16.2,0.1,0.1,51
2024-05-19T10:00,27.2,70,21.4,910.4,100,4.6,16.9,0.1,0.1,51
2024-05-19T11:00,28.3,66,21.4,910.0,99,2.4,16.6,0.1,0.1,51
2024-05-19T12:00,29.3,60,20.8,909.0,100,2.5,15.1,0.1,0.1,51
2024-05-19T13:00,28.9,58,19.7,907.3,100,3.7,14.8,0.0,0.0,3
2024-05-19T14:00,25.6,77,21.2,906.7,100,6.1,21.6,5.0,5.0,63
2024-05-19T15:00,25.5,78,21.3,906.3,100,4.9,16.2,0.3,0.3,51
2024-05-19T16:00,25.4,77,21.1,905.7,100,5.0,14.4,0.1,0.1,51
2024-05-19T17:00,25.3,78,21.2,906.0,100,5.0,13.0,0.0,0.0,3
2024-05-19T18:00,24.7,80,21.0,907.4,100,4.0,13.0,0.1,0.1,51
2024-05-19T19:00,23.8,85,21.1,907.7,100,1.1,10.1,0.3,0.3,51
2024-05-19T20:00,23.8,85,21.2,907.9,100,1.8,3.2,0.1,0.1,51
2024-05-19T21:00,23.5,89,21.7,908.3,100,2.3,4.0,0.0,0.0,3
2024-05-19T22:00,22.8,94,21.9,908.7,100,3.8,6.5,0.0,0.0,3
2024-05-19T23:00,23.2,93,21.9,908.4,100,5.1,8.6,0.1,0.1,51
2024-05-20T00:00,23.0,93,21.8,907.5,100,4.7,9.0,0.0,0.0,3
2024-05-20T01:00,22.8,94,21.8,906.9,100,2.1,7.6,0.0,0.0,3
2024-05-20T02:00,22.8,94,21.8,906.5,100,1.5,4.0,0.0,0.0,3
2024-05-20T03:00,22.6,97,22.1,906.5,99,0.8,5.0,0.0,0.0,3
2024-05-20T04:00,22.4,97,21.9,906.8,100,1.3,1.8,0.0,0.0,3
2024-05-20T05:00,21.9,99,21.8,907.3,100,6.9,11.2,0.0,0.0,3
2024-05-20T06:00,22.6,93,21.4,908.0,100,0.4,5.8,0.0,0.0,3
2024-05-20T07:00,23.2,90,21.4,908.4,100,2.2,7.2,0.0,0.0,3
2024-05-20T08:00,24.9,81,21.5,909.3,100,0.8,13.0,0.0,0.0,3
2024-05-20T09:00,26.6,74,21.6,910.3,100,2.5,20.2,0.0,0.0,3
2024-05-20T10:00,27.6,70,21.6,910.4,100,6.8,23.4,0.2,0.2,51
2024-05-20T11:00,26.5,69,20.4,909.6,100,17.9,31.0,2.9,2.9,63
2024-05-20T12:00,23.3,90,21.5,908.4,100,9.3,35.6,1.9,1.9,61
2024-05-20T13:00,24.6,81,21.2,907.7,100,6.6,18.0,0.3,0.3,51
2024-05-20T14:00,26.2,74,21.3,906.8,100,7.4,18.0,0.0,0.0,3
2024-05-20T15:00,26.4,71,20.7,906.3,100,7.6,19.1,0.0,0.0,3
2024-05-20T16:00,26.6,70,20.6,906.0,100,8.3,18.4,0.0,0.0,3
2024-05-20T17:00,26.3,69,20.3,906.5,100,7.9,17.6,0.0,0.0,3
2024-05-20T18:00,24.6,88,22.4,906.9,100,2.5,7.9,0.2,0.2,51
2024-05-20T19:00,21.4,96,20.7,908.1,100,9.9,18.7,8.2,8.2,65
2024-05-20T20:00,22.0,91,20.6,908.5,100,8.8,17.6,2.5,2.5,63
2024-05-20T21:00,21.5,96,20.8,909.4,100,9.8,17.6,2.4,2.4,61
2024-05-20T22:00,21.6,95,20.7,909.5,100,6.2,15.1,2.6,2.6,63
2024-05-20T23:00,21.1,95,20.3,909.4,100,6.9,15.1,4.0,4.0,63
2024-05-21T00:00,21.4,95,20.5,908.3,100,3.0,11.9,1.7,1.7,61
2024-05-21T01:00,21.4,97,20.9,907.4,100,5.5,10.4,1.3,1.3,61
2024-05-21T02:00,21.5,98,21.1,907.0,100,2.9,9.0,0.6,0.6,53
2024-05-21T03:00,21.5,97,21.0,907.0,100,4.8,9.0,0.2,0.2,51
2024-05-21T04:00,21.4,97,20.9,907.2,100,4.3,8.6,0.0,0.0,3
2024-05-21T05:00,21.4,97,21.0,907.4,83,6.3,10.8,0.0,0.0,3
2024-05-21T06:00,21.9,95,21.0,907.3,100,8.4,14.8,0.0,0.0,3
2024-05-21T07:00,23.2,89,21.3,907.8,100,7.9,16.6,0.0,0.0,3
2024-05-21T08:00,25.0,82,21.7,908.8,100,10.5,21.2,0.0,0.0,3
2024-05-21T09:00,27.0,73,21.7,909.3,100,10.1,30.2,0.0,0.0,3
2024-05-21T10:00,28.0,69,21.8,909.4,100,10.7,30.2,0.3,0.3,51
2024-05-21T11:00,28.6,65,21.5,909.1,100,10.1,30.6,0.1,0.1,51
2024-05-21T12:00,29.8,60,21.1,908.3,100,13.4,29.2,0.0,0.0,3
2024-05-21T13:00,26.3,74,21.4,907.4,100,17.7,36.0,1.6,1.6,61
2024-05-21T14:00,25.7,78,21.6,906.5,100,15.2,33.8,0.2,0.2,51
2024-05-21T15:00,26.9,75,22.0,906.0,100,15.2,29.9,0.0,0.0,3
2024-05-21T16:00,26.8,74,21.8,906.2,100,13.7,33.1,0.1,0.1,51
2024-05-21T17:00,25.8,77,21.4,906.4,100,8.1,29.2,0.4,0.4,51
2024-05-21T18:00,24.8,84,21.8,906.7,100,3.9,23.0,3.2,3.2,63
2024-05-21T19:00,23.8,92,22.4,907.7,100,2.1,6.5,0.0,0.0,3
2024-05-21T20:00,22.7,92,21.3,908.9,100,10.9,24.1,0.0,0.0,3
2024-05-21T21:00,23.0,89,21.1,909.2,100,3.4,18.0,0.0,0.0,3
2024-05-21T22:00,22.7,92,21.4,908.9,100,4.2,14.0,0.8,0.8,53
2024-05-21T23:00,22.0,96,21.3,907.5,100,2.2,6.1,0.0,0.0,3
2024-05-22T00:00,22.0,96,21.4,906.8,100,5.2,9.7,0.0,0.0,3
2024-05-22T01:00,21.8,98,21.4,906.3,100,4.1,9.7,0.0,0.0,3
2024-05-22T02:00,21.5,98,21.2,905.6,100,4.7,7.6,0.0,0.0,3
2024-05-22T03:00,21.9,97,21.4,905.3,100,3.4,6.5,0.0,0.0,3
2024-05-22T04:00,21.2,99,21.0,905.1,100,4.8,7.9,0.0,0.0,3
2024-05-22T05:00,21.5,98,21.2,905.9,100,5.2,8.6,0.0,0.0,3
2024-05-22T06:00,22.8,99,22.6,906.7,100,10.8,16.9,0.0,0.0,3
2024-05-22T07:00,24.1,92,22.7,907.7,100,8.6,19.4,0.0,0.0,3
2024-05-22T08:00,25.8,83,22.7,908.6,100,10.5,21.6,0.0,0.0,3
2024-05-22T09:00,27.4,70,21.6,909.3,100,11.2,28.8,0.0,0.0,3
2024-05-22T10:00,28.3,66,21.5,909.1,100,11.1,28.8,0.1,0.1,51
2024-05-22T11:00,29.2,63,21.5,909.1,100,16.9,34.6,0.2,0.2,51
2024-05-22T12:00,29.8,58,20.6,908.0,100,19.2,36.7,0.1,0.1,51
2024-05-22T13:00,28.8,62,20.9,906.4,100,19.3,40.7,0.3,0.3,51
2024-05-22T14:00,29.4,62,21.2,904.9,100,17.6,38.5,0.0,0.0,3
2024-05-22T15:00,29.7,60,21.0,904.3,100,15.0,37.4,0.0,0.0,3
2024-05-22T16:00,28.9,61,20.7,904.4,100,15.9,28.8,0.0,0.0,3
2024-05-22T17:00,27.8,66,21.0,905.1,100,12.6,28.4,0.0,0.0,3
2024-05-22T18:00,23.3,87,21.1,905.2,100,5.9,27.0,5.5,5.5,63
2024-05-22T19:00,22.5,93,21.2,906.1,100,2.0,23.0,6.1,6.1,63
2024-05-22T20:00,22.4,90,20.7,907.3,100,18.6,32.4,0.5,0.5,53
2024-05-22T21:00,22.4,91,20.9,907.3,100,10.7,30.6,0.1,0.1,51
2024-05-22T22:00,22.4,94,21.4,907.6,100,3.3,17.3,0.0,0.0,3
2024-05-22T23:00,22.4,95,21.5,907.2,100,3.4,6.8,0.0,0.0,3
2024-05-23T00:00,22.0,98,21.6,906.6,100,2.7,7.2,0.0,0.0,3
2024-05-23T01:00,21.7,98,21.4,905.5,100,3.5,6.8,0.0,0.0,3
2024-05-23T02:00,21.1,99,21.0,904.5,99,4.5,7.6,0.0,0.0,3
2024-05-23T03:00,20.9,99,20.8,904.0,100,5.4,7.9,0.0,0.0,3
2024-05-23T04:00,21.4,99,21.3,904.5,100,2.2,7.6,0.0,0.0,3
2024-05-23T05:00,20.5,100,20.5,904.6,100,3.1,5.0,0.0,0.0,3
2024-05-23T06:00,23.2,98,22.9,906.5,100,5.6,11.5,0.0,0.0,3
2024-05-23T07:00,23.9,93,22.8,907.1,100,6.4,14.0,0.0,0.0,3
2024-05-23T08:00,25.9,84,22.9,908.4,100,7.7,20.5,0.0,0.0,3
2024-05-23T09:00,27.4,76,22.7,908.9,100,4.8,21.6,0.1,0.1,51
2024-05-23T10:00,29.0,63,21.2,908.1,100,11.1,28.8,0.0,0.0,3
2024-05-23T11:00,30.1,59,21.3,907.8,100,9.1,29.2,0.0,0.0,3
2024-05-23T12:00,30.8,58,21.5,907.0,100,9.8,27.7,0.0,0.0,3
2024-05-23T13:00,31.5,55,21.3,906.0,100,8.8,27.4,0.0,0.0,3
2024-05-23T14:00,31.5,53,20.7,905.0,100,11.2,23.8,0.0,0.0,3
2024-05-23T15:00,30.0,53,19.2,904.1,100,15.7,28.8,0.0,0.0,3
2024-05-23T16:00,29.4,59,20.6,904.1,100,9.2,29.2,0.0,0.0,3
2024-05-23T17:00,24.5,84,21.6,904.7,100,4.8,23.8,0.6,0.6,53
2024-05-23T18:00,29.7,53,19.2,905.3,100,2.0,7.9,0.0,0.0,3
2024-05-23T19:00,26.6,70,20.6,905.3,100,4.7,7.6,0.0,0.0,3
2024-05-23T20:00,25.5,77,21.3,905.8,100,5.4,8.3,0.0,0.0,3
2024-05-23T21:00,25.1,79,21.3,906.6,100,4.8,10.8,0.0,0.0,3
2024-05-23T22:00,23.9,86,21.3,906.3,100,5.1,7.9,0.0,0.0,3
2024-05-23T23:00,23.8,85,21.2,906.0,100,4.7,8.3,0.0,0.0,3
2024-05-24T00:00,22.8,89,21.0,905.5,100,5.8,7.6,0.0,0.0,3
2024-05-24T01:00,23.1,87,20.9,905.5,100,7.4,14.4,0.0,0.0,3
2024-05-24T02:00,22.9,90,21.2,905.0,100,7.7,11.9,0.0,0.0,3
2024-05-24T03:00,22.6,93,21.4,904.8,100,9.3,14.8,0.0,0.0,3
2024-05-24T04:00,22.2,97,21.6,905.2,100,11.0,18.4,0.0,0.0,3
2024-05-24T05:00,21.8,99,21.6,905.5,100,9.6,18.4,0.0,0.0,3
2024-05-24T06:00,23.8,94,22.9,905.8,100,5.7,10.1,0.2,0.2,51
2024-05-24T07:00,24.1,91,22.5,906.1,100,2.8,10.4,0.0,0.0,3
2024-05-24T08:00,26.3,80,22.5,907.3,100,4.5,13.3,0.0,0.0,3
2024-05-24T09:00,26.1,81,22.5,907.8,100,8.7,18.0,0.0,0.0,3
2024-05-24T10:00,25.7,84,22.8,907.7,100,9.8,19.4,0.0,0.0,3
2024-05-24T11:00,27.1,78,22.9,907.2,100,8.7,20.5,0.0,0.0,3
2024-05-24T12:00,27.9,72,22.5,906.9,95,7.6,19.4,0.0,0.0,3
2024-05-24T13:00,29.8,65,22.6,906.6,74,6.6,24.5,0.0,0.0,2
2024-05-24T14:00,29.8,61,21.3,904.9,79,7.7,22.7,0.0,0.0,2
2024-05-24T15:00,25.4,83,22.4,904.0,100,11.9,34.9,0.8,0.8,53
2024-05-24T16:00,24.9,84,22.1,904.2,100,8.6,24.1,0.4,0.4,51
2024-05-24T17:00,24.5,88,22.4,905.1,100,11.5,20.2,0.0,0.0,3
2024-05-24T18:00,25.2,78,21.0,905.0,100,6.9,28.1,0.0,0.0,3
2024-05-24T19:00,25.0,82,21.7,906.3,100,7.1,11.2,0.0,0.0,3
2024-05-24T20:00,24.4,86,22.0,907.2,100,16.0,26.6,0.7,0.7,53
2024-05-24T21:00,23.6,88,21.6,907.5,100,14.5,27.4,1.0,1.0,55
2024-05-24T22:00,23.1,90,21.4,907.6,100,15.9,26.3,0.2,0.2,51
2024-05-24T23:00,22.8,94,21.8,907.7,100,12.4,25.9,0.2,0.2,51
2024-05-25T00:00,22.4,94,21.4,907.3,100,11.1,20.2,0.2,0.2,51
2024-05-25T01:00,22.2,94,21.1,906.5,100,10.5,20.9,0.3,0.3,51
2024-05-25T02:00,22.0,94,21.1,905.8,99,8.6,17.3,0.0,0.0,3
2024-05-25T03:00,22.2,93,21.0,905.7,100,11.6,19.1,0.0,0.0,3
2024-05-25T04:00,22.1,93,21.0,905.9,100,12.0,19.8,0.0,0.0,3
2024-05-25T05:00,22.1,95,21.3,906.1,99,13.5,22.3,0.0,0.0,3
2024-05-25T06:00,22.4,96,21.8,906.2,100,15.8,26.6,0.0,0.0,3
2024-05-25T07:00,23.2,91,21.7,907.0,99,18.8,32.4,0.0,0.0,3
2024-05-25T08:00,24.8,81,21.3,907.6,99,20.9,39.2,0.0,0.0,3
2024-05-25T09:00,26.1,73,20.9,908.5,100,19.0,37.8,0.0,0.0,3
2024-05-25T10:00,27.3,63,19.6,908.3,100,18.4,35.6,0.0,0.0,3
2024-05-25T11:00,27.6,64,20.1,908.1,100,18.0,34.6,0.0,0.0,3
2024-05-25T12:00,27.7,64,20.2,907.4,100,16.6,33.8,0.0,0.0,3
2024-05-25T13:00,28.3,57,18.9,907.2,100,16.6,31.7,0.0,0.0,3
2024-05-25T14:00,29.5,51,18.4,906.3,100,18.5,33.8,0.0,0.0,3
2024-05-25T15:00,29.7,45,16.5,905.5,100,21.6,37.8,0.0,0.0,3
2024-05-25T16:00,28.5,54,18.4,905.3,100,21.9,41.0,0.0,0.0,3
2024-05-25T17:00,27.2,64,19.9,905.5,100,15.1,38.2,0.0,0.0,3
2024-05-25T18:00,26.2,67,19.6,907.0,100,14.8,29.5,0.0,0.0,3
2024-05-25T19:00,25.6,67,19.1,907.2,100,16.0,27.0,0.0,0.0,3
2024-05-25T20:00,24.9,70,19.1,907.9,100,17.3,29.2,0.0,0.0,3
2024-05-25T21:00,24.2,75,19.4,908.3,100,15.9,29.2,0.0,0.0,3
2024-05-25T22:00,23.7,76,19.2,908.8,100,18.0,29.9,0.0,0.0,3
2024-05-25T23:00,23.0,70,17.3,908.5,100,18.9,32.0,0.0,0.0,3
2024-05-26T00:00,22.4,70,16.6,908.1,100,17.7,32.0,0.0,0.0,3
2024-05-26T01:00,22.1,71,16.5,907.4,100,18.8,32.0,0.0,0.0,3
2024-05-26T02:00,21.8,71,16.4,906.8,100,17.3,31.7,0.0,0.0,3
2024-05-26T03:00,21.8,70,16.2,906.6,100,14.8,29.2,0.0,0.0,3
2024-05-26T04:00,21.8,71,16.2,906.8,100,13.5,25.2,0.0,0.0,3
2024-05-26T05:00,21.7,72,16.3,906.8,100,13.9,23.4,0.0,0.0,3
2024-05-26T06:00,21.8,76,17.4,907.7,100,13.9,25.6,0.0,0.0,3
